Device-ID/User-ID,Timestamp,Reminder Type,Scheduled Time,Reminder Sent (Yes/No),Acknowledged (Yes/No)
D1441,1/30/2025 5:55,Exercise,16:30:00,No,No
D1442,01-01-2025 06:04,Medication,16:00:00,Yes,Yes
D1443,01-05-2025 23:39,Exercise,12:00:00,Yes,Yes
D1444,1/18/2025 19:01,Medication,13:30:00,No,No
D1445,01-06-2025 11:45,Appointment,13:30:00,Yes,Yes
D1446,1/16/2025 10:51,Hydration,18:30:00,No,No
D1447,01-03-2025 15:41,Hydration,07:00:00,Yes,Yes
D1448,1/29/2025 9:23,Medication,22:00:00,Yes,Yes
D1449,1/20/2025 5:34,Medication,14:00:00,Yes,Yes
D1450,01-07-2025 17:24,Exercise,17:00:00,No,No
D1451,1/20/2025 21:24,Medication,22:00:00,No,No
D1452,1/24/2025 20:02,Medication,10:30:00,No,No
D1453,01-11-2025 22:41,Appointment,09:00:00,No,No
D1454,01-06-2025 02:05,Exercise,08:30:00,No,No
D1455,01-09-2025 21:03,Appointment,12:00:00,No,No
D1456,01-12-2025 12:41,Exercise,21:00:00,No,No
D1457,1/27/2025 16:11,Appointment,17:30:00,Yes,Yes
D1458,1/19/2025 19:22,Appointment,14:30:00,No,No
D1459,1/29/2025 5:45,Appointment,07:00:00,No,No
D1460,1/16/2025 14:44,Hydration,18:00:00,Yes,Yes
D1461,1/16/2025 19:19,Medication,06:30:00,Yes,Yes
D1462,1/28/2025 20:41,Medication,06:00:00,Yes,Yes
D1463,1/24/2025 9:44,Appointment,21:30:00,Yes,No
D1464,01-01-2025 19:58,Medication,19:00:00,Yes,Yes
D1465,1/15/2025 16:15,Exercise,07:00:00,No,No
D1466,1/25/2025 7:07,Medication,11:30:00,Yes,Yes
D1467,01-03-2025 07:44,Hydration,10:30:00,Yes,Yes
D1468,01-03-2025 14:57,Hydration,22:30:00,No,No
D1469,1/16/2025 9:09,Exercise,13:00:00,No,No
D1470,1/28/2025 10:34,Exercise,19:30:00,Yes,Yes
D1471,01-05-2025 18:49,Medication,11:30:00,Yes,Yes
D1472,01-12-2025 07:37,Medication,14:00:00,No,No
D1473,1/21/2025 4:59,Exercise,22:30:00,Yes,Yes
D1474,1/23/2025 7:04,Hydration,22:30:00,Yes,No
D1475,1/17/2025 23:07,Hydration,17:30:00,No,No
D1476,1/21/2025 23:23,Hydration,18:00:00,No,No
D1477,01-07-2025 21:51,Exercise,10:30:00,Yes,Yes
D1478,1/18/2025 6:01,Appointment,19:00:00,Yes,Yes
D1479,01-05-2025 15:26,Hydration,19:00:00,Yes,Yes
D1480,1/14/2025 2:24,Medication,11:00:00,Yes,No
D1481,01-11-2025 09:45,Hydration,17:00:00,Yes,Yes
D1482,1/25/2025 19:08,Medication,22:30:00,Yes,No
D1483,1/16/2025 7:24,Hydration,08:30:00,No,No
D1484,1/30/2025 12:41,Medication,15:30:00,No,No
D1485,01-11-2025 04:31,Exercise,18:30:00,Yes,No
D1486,1/25/2025 15:12,Exercise,15:00:00,No,No
D1487,01-05-2025 18:22,Appointment,15:30:00,Yes,Yes
D1488,1/16/2025 13:27,Appointment,11:00:00,Yes,Yes
D1489,1/21/2025 8:24,Appointment,17:00:00,No,No
D1490,01-07-2025 03:47,Medication,19:30:00,No,No
D1491,1/13/2025 23:26,Hydration,06:00:00,Yes,Yes
D1492,1/17/2025 16:08,Hydration,10:00:00,No,No
D1493,1/20/2025 8:49,Medication,21:30:00,Yes,Yes
D1494,1/30/2025 13:39,Appointment,13:30:00,Yes,Yes
D1495,01-04-2025 12:08,Exercise,07:30:00,Yes,Yes
D1496,1/14/2025 22:40,Exercise,15:30:00,Yes,Yes
D1497,1/13/2025 4:22,Medication,16:00:00,Yes,Yes
D1498,1/14/2025 7:29,Medication,22:00:00,Yes,Yes
D1499,1/27/2025 11:36,Medication,15:30:00,No,No
D1500,01-07-2025 15:37,Hydration,12:00:00,Yes,Yes
D1501,01-11-2025 22:21,Exercise,10:30:00,No,No
D1502,01-01-2025 02:07,Exercise,10:00:00,Yes,Yes
D1503,01-08-2025 13:53,Hydration,19:30:00,No,No
D1504,1/15/2025 21:48,Hydration,17:00:00,Yes,Yes
D1505,1/30/2025 10:50,Exercise,16:30:00,No,No
D1506,01-08-2025 13:21,Hydration,16:30:00,No,No
D1507,1/19/2025 3:29,Medication,09:30:00,No,No
D1508,1/28/2025 19:59,Exercise,12:30:00,Yes,No
D1509,1/13/2025 1:52,Medication,20:00:00,No,No
D1510,1/29/2025 1:37,Hydration,07:00:00,Yes,No
D1511,1/20/2025 18:05,Medication,22:30:00,Yes,Yes
D1512,01-04-2025 20:15,Appointment,09:30:00,No,No
D1513,1/27/2025 1:32,Appointment,20:30:00,Yes,Yes
D1514,01-10-2025 03:54,Exercise,13:30:00,No,No
D1515,1/14/2025 1:57,Appointment,11:30:00,Yes,No
D1516,01-09-2025 05:19,Hydration,20:30:00,Yes,No
D1517,1/24/2025 13:44,Hydration,12:30:00,No,No
D1518,1/13/2025 22:10,Appointment,09:00:00,No,No
D1519,1/19/2025 23:04,Medication,18:30:00,No,No
D1520,01-10-2025 22:37,Hydration,21:00:00,Yes,Yes
D1521,01-11-2025 04:09,Hydration,21:30:00,No,No
D1522,1/17/2025 23:20,Medication,06:30:00,No,No
D1523,01-01-2025 02:18,Medication,09:00:00,No,No
D1524,01-06-2025 07:22,Exercise,14:30:00,Yes,Yes
D1525,01-12-2025 13:53,Exercise,14:30:00,No,No
D1526,01-01-2025 19:20,Appointment,18:00:00,Yes,Yes
D1527,1/18/2025 1:43,Medication,18:30:00,No,No
D1528,01-09-2025 22:04,Hydration,11:30:00,Yes,Yes
D1529,01-08-2025 01:12,Medication,17:30:00,Yes,Yes
D1530,1/28/2025 12:12,Exercise,06:30:00,No,No
D1531,1/25/2025 12:53,Hydration,15:30:00,Yes,Yes
D1532,1/28/2025 22:18,Hydration,19:30:00,Yes,Yes
D1533,1/13/2025 13:00,Exercise,12:30:00,No,No
D1534,1/23/2025 0:35,Medication,16:00:00,Yes,Yes
D1535,1/17/2025 0:14,Hydration,16:30:00,No,No
D1536,1/19/2025 9:09,Medication,18:00:00,Yes,Yes
D1537,1/18/2025 19:27,Exercise,20:30:00,Yes,No
D1538,01-12-2025 09:28,Appointment,20:30:00,No,No
D1539,1/18/2025 12:44,Medication,22:00:00,No,No
D1540,01-05-2025 03:00,Appointment,09:00:00,No,No
D1541,1/14/2025 16:18,Appointment,19:30:00,Yes,No
D1542,01-08-2025 00:33,Exercise,17:30:00,No,No
D1543,1/29/2025 13:42,Appointment,20:30:00,Yes,Yes
D1544,1/21/2025 7:12,Medication,18:30:00,Yes,Yes
D1545,1/21/2025 1:24,Medication,14:00:00,No,No
D1546,1/21/2025 2:42,Appointment,11:00:00,Yes,Yes
D1547,01-11-2025 10:28,Appointment,17:30:00,Yes,Yes
D1548,1/16/2025 2:04,Medication,07:00:00,No,No
D1549,1/15/2025 3:26,Hydration,12:30:00,Yes,No
D1550,1/15/2025 5:55,Exercise,09:00:00,Yes,Yes
D1551,01-05-2025 02:41,Medication,11:00:00,Yes,Yes
D1552,01-08-2025 15:25,Appointment,16:30:00,Yes,No
D1553,1/22/2025 13:13,Exercise,18:30:00,Yes,Yes
D1554,1/25/2025 1:52,Appointment,12:30:00,No,No
D1555,1/24/2025 9:41,Appointment,18:00:00,No,No
D1556,01-01-2025 03:00,Hydration,07:00:00,Yes,Yes
D1557,01-08-2025 07:00,Medication,08:00:00,No,No
D1558,1/20/2025 6:32,Hydration,16:00:00,Yes,Yes
D1559,1/26/2025 2:35,Medication,15:00:00,Yes,Yes
D1560,1/18/2025 21:06,Medication,12:30:00,Yes,Yes
D1561,01-06-2025 17:22,Appointment,06:30:00,No,No
D1562,1/28/2025 15:17,Appointment,06:00:00,No,No
D1563,01-02-2025 12:14,Appointment,22:00:00,Yes,No
D1564,1/26/2025 16:22,Appointment,10:00:00,No,No
D1565,1/17/2025 14:33,Appointment,19:00:00,Yes,No
D1566,01-03-2025 05:43,Hydration,16:30:00,Yes,Yes
D1567,01-10-2025 01:46,Medication,12:30:00,No,No
D1568,1/24/2025 14:43,Appointment,15:00:00,No,No
D1569,1/28/2025 2:48,Appointment,07:30:00,No,No
D1570,01-08-2025 05:07,Exercise,13:00:00,No,No
D1571,1/18/2025 8:15,Medication,09:30:00,No,No
D1572,01-12-2025 18:08,Hydration,17:00:00,No,No
D1573,01-03-2025 19:37,Hydration,09:00:00,No,No
D1574,01-10-2025 22:02,Hydration,08:00:00,Yes,No
D1575,1/22/2025 4:08,Exercise,20:30:00,No,No
D1576,1/26/2025 10:02,Medication,19:00:00,No,No
D1577,1/15/2025 10:12,Medication,21:00:00,No,No
D1578,01-12-2025 19:07,Exercise,12:30:00,Yes,Yes
D1579,01-06-2025 20:23,Medication,20:30:00,No,No
D1580,1/19/2025 15:29,Medication,17:30:00,Yes,Yes
D1581,01-06-2025 05:20,Appointment,12:30:00,No,No
D1582,01-02-2025 13:46,Appointment,20:00:00,No,No
D1583,01-09-2025 03:01,Exercise,16:30:00,No,No
D1584,01-03-2025 00:48,Exercise,11:00:00,No,No
D1585,1/29/2025 2:46,Exercise,12:30:00,Yes,Yes
D1586,1/22/2025 11:56,Appointment,17:00:00,Yes,Yes
D1587,1/24/2025 3:59,Hydration,10:30:00,Yes,Yes
D1588,01-08-2025 03:53,Hydration,09:30:00,Yes,Yes
D1589,01-07-2025 21:56,Hydration,09:00:00,Yes,Yes
D1590,1/23/2025 7:24,Appointment,06:00:00,Yes,Yes
D1591,1/20/2025 9:37,Appointment,16:00:00,Yes,Yes
D1592,1/19/2025 19:42,Hydration,13:00:00,No,No
D1593,1/13/2025 16:20,Medication,09:00:00,No,No
D1594,01-06-2025 12:41,Exercise,15:30:00,No,No
D1595,01-06-2025 17:10,Hydration,08:00:00,No,No
D1596,1/29/2025 12:02,Exercise,07:00:00,No,No
D1597,1/24/2025 16:52,Hydration,10:30:00,No,No
D1598,1/21/2025 12:19,Medication,14:30:00,Yes,Yes
D1599,01-10-2025 21:32,Appointment,21:00:00,Yes,Yes
D1600,1/13/2025 19:34,Medication,06:30:00,No,No
D1601,1/23/2025 19:26,Exercise,08:00:00,Yes,Yes
D1602,1/22/2025 1:15,Exercise,19:00:00,No,No
D1603,01-06-2025 20:47,Hydration,13:30:00,Yes,Yes
D1604,01-02-2025 15:15,Hydration,22:30:00,No,No
D1605,01-06-2025 11:44,Hydration,13:00:00,No,No
D1606,01-03-2025 15:21,Appointment,08:30:00,No,No
D1607,1/27/2025 20:52,Medication,07:30:00,No,No
D1608,1/20/2025 7:51,Appointment,11:30:00,No,No
D1609,1/30/2025 8:07,Medication,09:30:00,Yes,Yes
D1610,1/17/2025 12:02,Hydration,06:30:00,Yes,Yes
D1611,01-01-2025 13:58,Appointment,17:30:00,Yes,Yes
D1612,01-04-2025 07:31,Exercise,22:00:00,No,No
D1613,01-06-2025 11:35,Exercise,11:30:00,Yes,Yes
D1614,01-08-2025 14:31,Appointment,22:00:00,Yes,Yes
D1615,1/21/2025 14:11,Appointment,20:30:00,Yes,Yes
D1616,01-09-2025 17:38,Hydration,15:00:00,Yes,Yes
D1617,01-05-2025 14:59,Appointment,20:30:00,No,No
D1618,1/13/2025 0:26,Exercise,15:30:00,Yes,Yes
D1619,1/29/2025 1:47,Appointment,16:30:00,Yes,Yes
D1620,01-08-2025 22:39,Exercise,17:30:00,No,No
D1621,1/21/2025 19:59,Appointment,18:30:00,No,No
D1622,1/13/2025 22:42,Hydration,07:30:00,No,No
D1623,1/24/2025 17:47,Exercise,11:00:00,Yes,Yes
D1624,01-06-2025 13:47,Appointment,16:30:00,No,No
D1625,1/13/2025 14:33,Medication,09:30:00,No,No
D1626,1/17/2025 12:30,Hydration,18:30:00,Yes,No
D1627,1/30/2025 6:56,Appointment,22:00:00,Yes,Yes
D1628,01-06-2025 22:55,Exercise,14:00:00,Yes,Yes
D1629,1/26/2025 8:05,Appointment,22:30:00,Yes,No
D1630,1/19/2025 15:37,Exercise,08:00:00,Yes,Yes
D1631,1/28/2025 5:02,Hydration,12:00:00,Yes,Yes
D1632,1/30/2025 17:59,Exercise,21:00:00,No,No
D1633,1/28/2025 20:16,Medication,14:30:00,Yes,Yes
D1634,1/27/2025 16:27,Hydration,21:00:00,Yes,Yes
D1635,1/28/2025 9:05,Exercise,08:00:00,Yes,Yes
D1636,1/29/2025 7:27,Medication,13:30:00,Yes,Yes
D1637,01-09-2025 06:26,Appointment,14:30:00,No,No
D1638,1/16/2025 12:37,Medication,14:30:00,Yes,Yes
D1639,01-07-2025 05:42,Hydration,15:30:00,No,No
D1640,1/13/2025 11:34,Appointment,07:00:00,No,No
D1641,1/25/2025 20:28,Hydration,12:00:00,No,No
D1642,1/17/2025 7:23,Exercise,08:00:00,Yes,Yes
D1643,1/13/2025 9:32,Appointment,16:00:00,No,No
D1644,1/18/2025 5:27,Medication,14:00:00,No,No
D1645,1/14/2025 13:24,Appointment,15:00:00,No,No
D1646,1/22/2025 14:23,Hydration,16:00:00,Yes,Yes
D1647,1/21/2025 20:16,Hydration,13:30:00,No,No
D1648,01-10-2025 05:11,Medication,22:00:00,No,No
D1649,1/20/2025 2:57,Exercise,11:30:00,No,No
D1650,1/22/2025 3:19,Exercise,13:30:00,Yes,Yes
D1651,1/29/2025 6:43,Hydration,06:00:00,Yes,Yes
D1652,1/17/2025 8:59,Medication,06:30:00,No,No
D1653,1/27/2025 17:29,Appointment,20:00:00,Yes,Yes
D1654,1/19/2025 15:00,Appointment,07:30:00,Yes,No
D1655,01-07-2025 09:20,Medication,08:00:00,Yes,Yes
D1656,1/17/2025 11:22,Appointment,15:30:00,No,No
D1657,01-12-2025 01:38,Exercise,08:30:00,Yes,Yes
D1658,01-08-2025 21:35,Hydration,14:30:00,No,No
D1659,1/24/2025 7:28,Medication,21:30:00,No,No
D1660,1/22/2025 7:00,Hydration,22:00:00,No,No
D1661,1/18/2025 18:22,Appointment,17:00:00,Yes,Yes
D1662,1/16/2025 20:38,Exercise,19:00:00,No,No
D1663,1/18/2025 14:21,Appointment,19:00:00,Yes,Yes
D1664,01-02-2025 20:20,Hydration,06:00:00,Yes,Yes
D1665,01-07-2025 05:32,Exercise,12:30:00,Yes,Yes
D1666,1/19/2025 3:19,Hydration,17:00:00,Yes,No
D1667,1/23/2025 14:44,Appointment,13:00:00,Yes,Yes
D1668,1/23/2025 13:28,Appointment,16:00:00,Yes,Yes
D1669,01-08-2025 13:19,Exercise,19:30:00,No,No
D1670,01-01-2025 00:15,Exercise,13:00:00,No,No
D1671,1/30/2025 4:35,Medication,06:30:00,Yes,Yes
D1672,1/20/2025 1:12,Appointment,10:00:00,Yes,Yes
D1673,01-03-2025 15:32,Medication,22:30:00,Yes,No
D1674,01-07-2025 16:59,Appointment,17:30:00,Yes,Yes
D1675,1/24/2025 13:54,Appointment,14:30:00,Yes,Yes
D1676,1/20/2025 7:18,Appointment,13:00:00,Yes,No
D1677,01-06-2025 12:19,Appointment,06:00:00,No,No
D1678,01-09-2025 19:46,Hydration,09:30:00,Yes,Yes
D1679,01-12-2025 14:47,Exercise,14:30:00,No,No
D1680,01-12-2025 14:05,Exercise,16:30:00,No,No
D1681,1/21/2025 10:47,Hydration,11:30:00,Yes,No
D1682,1/13/2025 11:50,Exercise,15:00:00,No,No
D1683,01-11-2025 03:27,Appointment,12:30:00,Yes,Yes
D1684,1/29/2025 22:52,Hydration,11:00:00,No,No
D1685,1/25/2025 12:13,Hydration,22:30:00,Yes,Yes
D1686,1/13/2025 16:07,Hydration,09:00:00,No,No
D1687,1/29/2025 17:06,Medication,13:00:00,Yes,Yes
D1688,01-08-2025 18:42,Hydration,10:00:00,No,No
D1689,1/29/2025 23:27,Exercise,11:00:00,No,No
D1690,01-09-2025 17:27,Medication,14:00:00,Yes,Yes
D1691,1/25/2025 9:13,Appointment,06:00:00,No,No
D1692,1/30/2025 10:27,Appointment,16:00:00,Yes,Yes
D1693,1/30/2025 15:05,Exercise,07:00:00,Yes,Yes
D1694,1/28/2025 23:47,Exercise,08:00:00,Yes,Yes
D1695,1/27/2025 17:42,Exercise,16:30:00,No,No
D1696,1/30/2025 7:33,Medication,21:30:00,No,No
D1697,01-05-2025 17:51,Medication,13:00:00,Yes,No
D1698,01-01-2025 13:24,Appointment,08:00:00,No,No
D1699,1/29/2025 7:58,Appointment,21:00:00,No,No
D1700,1/28/2025 21:48,Medication,06:00:00,Yes,Yes
D1701,01-04-2025 05:25,Appointment,13:30:00,No,No
D1702,1/24/2025 3:41,Hydration,14:30:00,Yes,Yes
D1703,01-09-2025 13:41,Hydration,17:30:00,Yes,Yes
D1704,1/23/2025 17:43,Medication,22:00:00,No,No
D1705,1/24/2025 9:25,Medication,09:00:00,Yes,No
D1706,1/23/2025 8:06,Medication,06:00:00,No,No
D1707,01-05-2025 08:37,Exercise,16:30:00,No,No
D1708,01-09-2025 13:11,Exercise,21:00:00,No,No
D1709,1/22/2025 12:39,Appointment,14:30:00,Yes,No
D1710,1/30/2025 2:58,Medication,15:30:00,Yes,Yes
D1711,1/15/2025 12:01,Exercise,12:00:00,Yes,No
D1712,01-08-2025 08:11,Appointment,12:00:00,No,No
D1713,1/18/2025 3:54,Appointment,14:00:00,No,No
D1714,1/23/2025 17:11,Exercise,08:30:00,Yes,No
D1715,1/15/2025 4:06,Hydration,13:30:00,No,No
D1716,1/21/2025 6:49,Exercise,07:00:00,Yes,Yes
D1717,1/23/2025 1:10,Medication,11:00:00,No,No
D1718,01-07-2025 02:09,Hydration,11:00:00,Yes,Yes
D1719,1/30/2025 12:05,Appointment,07:30:00,No,No
D1720,01-10-2025 09:24,Exercise,06:30:00,No,No
D1721,1/13/2025 23:31,Appointment,21:30:00,Yes,Yes
D1722,1/21/2025 16:11,Exercise,07:00:00,No,No
D1723,1/14/2025 19:39,Exercise,17:00:00,No,No
D1724,1/20/2025 4:24,Medication,10:00:00,Yes,No
D1725,1/24/2025 15:42,Medication,10:00:00,No,No
D1726,1/21/2025 14:02,Medication,14:00:00,Yes,No
D1727,1/25/2025 9:32,Medication,19:00:00,Yes,Yes
D1728,1/16/2025 14:21,Medication,07:30:00,Yes,Yes
D1729,01-09-2025 11:03,Hydration,19:00:00,No,No
D1730,1/18/2025 18:43,Hydration,17:00:00,No,No
D1731,1/27/2025 8:00,Exercise,15:00:00,Yes,No
D1732,1/30/2025 6:00,Hydration,20:30:00,Yes,Yes
D1733,01-08-2025 22:44,Hydration,20:00:00,Yes,Yes
D1734,1/29/2025 8:58,Exercise,13:00:00,No,No
D1735,01-07-2025 15:42,Appointment,16:00:00,Yes,Yes
D1736,01-08-2025 08:24,Appointment,20:00:00,No,No
D1737,01-08-2025 17:20,Exercise,15:00:00,No,No
D1738,01-03-2025 15:52,Appointment,20:30:00,Yes,Yes
D1739,1/14/2025 11:56,Exercise,13:00:00,Yes,Yes
D1740,1/20/2025 6:41,Appointment,09:00:00,No,No
D1741,01-04-2025 19:11,Appointment,22:00:00,Yes,Yes
D1742,01-02-2025 06:02,Medication,13:00:00,No,No
D1743,1/24/2025 18:56,Medication,15:00:00,No,No
D1744,1/23/2025 18:07,Medication,20:30:00,Yes,No
D1745,1/25/2025 2:32,Hydration,19:30:00,No,No
D1746,1/27/2025 10:11,Hydration,07:30:00,Yes,Yes
D1747,1/21/2025 10:08,Appointment,15:30:00,No,No
D1748,1/28/2025 17:58,Exercise,09:30:00,No,No
D1749,01-04-2025 21:07,Appointment,22:00:00,No,No
D1750,01-07-2025 06:37,Exercise,08:00:00,Yes,Yes
D1751,01-07-2025 01:00,Hydration,09:30:00,No,No
D1752,01-12-2025 03:29,Appointment,20:30:00,Yes,Yes
D1753,01-11-2025 02:56,Medication,07:00:00,Yes,Yes
D1754,01-05-2025 15:32,Medication,12:30:00,Yes,Yes
D1755,1/21/2025 6:32,Exercise,15:00:00,Yes,Yes
D1756,1/30/2025 15:24,Appointment,17:30:00,Yes,Yes
D1757,01-01-2025 05:13,Exercise,07:30:00,Yes,No
D1758,1/30/2025 14:44,Exercise,13:30:00,Yes,Yes
D1759,1/24/2025 23:53,Exercise,11:30:00,Yes,Yes
D1760,1/17/2025 20:06,Appointment,10:00:00,Yes,Yes
D1761,01-05-2025 22:17,Hydration,07:00:00,No,No
D1762,01-06-2025 10:08,Hydration,20:00:00,No,No
D1763,01-07-2025 01:59,Hydration,17:30:00,No,No
D1764,01-03-2025 22:41,Appointment,21:30:00,No,No
D1765,01-10-2025 15:13,Medication,19:00:00,No,No
D1766,1/16/2025 11:05,Medication,13:30:00,No,No
D1767,1/26/2025 17:59,Appointment,11:00:00,No,No
D1768,1/18/2025 2:02,Medication,09:30:00,Yes,Yes
D1769,1/13/2025 19:22,Exercise,22:00:00,No,No
D1770,1/17/2025 18:59,Medication,09:00:00,No,No
D1771,1/29/2025 15:34,Medication,20:30:00,No,No
D1772,1/28/2025 23:09,Appointment,18:00:00,Yes,Yes
D1773,01-02-2025 00:22,Exercise,17:30:00,Yes,Yes
D1774,1/21/2025 7:57,Exercise,15:30:00,Yes,No
D1775,01-03-2025 13:20,Hydration,08:30:00,Yes,Yes
D1776,1/16/2025 14:09,Hydration,10:30:00,No,No
D1777,01-03-2025 19:02,Hydration,11:00:00,Yes,No
D1778,01-02-2025 09:21,Appointment,22:00:00,Yes,Yes
D1779,1/20/2025 8:46,Appointment,18:00:00,Yes,Yes
D1780,1/29/2025 1:48,Exercise,11:30:00,Yes,No
D1781,1/18/2025 7:18,Exercise,11:00:00,No,No
D1782,01-08-2025 02:17,Medication,09:30:00,No,No
D1783,1/14/2025 14:06,Hydration,18:30:00,Yes,Yes
D1784,1/24/2025 18:25,Appointment,21:00:00,Yes,No
D1785,01-06-2025 01:24,Hydration,18:00:00,No,No
D1786,01-08-2025 13:28,Exercise,20:00:00,No,No
D1787,1/22/2025 11:17,Hydration,17:30:00,No,No
D1788,1/18/2025 0:59,Exercise,07:30:00,No,No
D1789,01-07-2025 08:01,Medication,21:00:00,No,No
D1790,01-06-2025 17:18,Medication,15:00:00,No,No
D1791,01-11-2025 22:08,Exercise,15:30:00,Yes,No
D1792,1/21/2025 12:05,Medication,16:30:00,Yes,Yes
D1793,1/15/2025 8:45,Exercise,08:30:00,Yes,Yes
D1794,1/29/2025 15:36,Appointment,11:00:00,Yes,Yes
D1795,1/23/2025 16:11,Exercise,09:30:00,No,No
D1796,1/17/2025 22:26,Medication,14:00:00,No,No
D1797,01-07-2025 23:37,Medication,12:30:00,No,No
D1798,1/14/2025 0:03,Appointment,08:30:00,No,No
D1799,1/17/2025 15:39,Exercise,12:30:00,No,No
D1800,01-06-2025 09:19,Exercise,16:30:00,Yes,No
D1801,01-05-2025 22:04,Medication,20:00:00,Yes,Yes
D1802,01-03-2025 13:41,Medication,22:30:00,No,No
D1803,1/30/2025 21:35,Medication,10:00:00,No,No
D1804,1/21/2025 16:46,Medication,14:30:00,No,No
D1805,1/25/2025 7:51,Hydration,21:00:00,No,No
D1806,1/15/2025 1:53,Appointment,11:30:00,Yes,Yes
D1807,1/29/2025 12:52,Exercise,17:00:00,No,No
D1808,1/29/2025 1:50,Hydration,20:30:00,Yes,Yes
D1809,01-08-2025 01:30,Exercise,22:00:00,Yes,Yes
D1810,1/15/2025 3:25,Appointment,08:30:00,No,No
D1811,1/23/2025 9:36,Medication,12:00:00,No,No
D1812,1/29/2025 20:23,Appointment,11:30:00,Yes,No
D1813,01-08-2025 04:46,Hydration,06:30:00,No,No
D1814,01-08-2025 17:29,Medication,16:30:00,No,No
D1815,01-07-2025 07:41,Appointment,08:00:00,No,No
D1816,01-08-2025 16:15,Medication,12:00:00,Yes,No
D1817,1/21/2025 22:10,Medication,07:00:00,Yes,Yes
D1818,01-06-2025 07:48,Appointment,11:30:00,No,No
D1819,1/27/2025 22:23,Appointment,15:30:00,Yes,No
D1820,1/23/2025 13:34,Exercise,08:00:00,Yes,No
D1821,1/24/2025 13:38,Hydration,20:30:00,Yes,Yes
D1822,01-07-2025 16:14,Hydration,08:00:00,No,No
D1823,01-09-2025 21:16,Medication,10:30:00,Yes,Yes
D1824,1/18/2025 17:42,Medication,15:30:00,Yes,Yes
D1825,1/14/2025 3:36,Appointment,15:00:00,Yes,Yes
D1826,1/24/2025 13:51,Medication,20:00:00,Yes,No
D1827,1/29/2025 1:53,Hydration,22:00:00,Yes,Yes
D1828,1/14/2025 0:27,Exercise,06:00:00,No,No
D1829,1/28/2025 3:30,Appointment,17:00:00,Yes,Yes
D1830,1/20/2025 23:05,Hydration,19:00:00,No,No
D1831,01-03-2025 18:40,Appointment,18:00:00,Yes,Yes
D1832,1/13/2025 20:08,Hydration,12:00:00,Yes,Yes
D1833,1/15/2025 10:46,Medication,22:00:00,No,No
D1834,01-12-2025 21:49,Exercise,19:00:00,No,No
D1835,01-02-2025 19:21,Medication,15:30:00,No,No
D1836,1/20/2025 14:17,Appointment,15:00:00,Yes,Yes
D1837,1/28/2025 11:24,Exercise,15:30:00,No,No
D1838,1/19/2025 7:01,Medication,11:30:00,Yes,Yes
D1839,01-05-2025 00:17,Medication,12:00:00,No,No
D1840,1/17/2025 1:48,Exercise,20:00:00,Yes,Yes
D1841,1/25/2025 12:34,Exercise,10:00:00,Yes,Yes
D1842,1/21/2025 8:59,Hydration,15:30:00,No,No
D1843,1/18/2025 23:31,Medication,18:00:00,No,No
D1844,1/28/2025 20:10,Appointment,09:00:00,No,No
D1845,1/15/2025 10:44,Appointment,10:00:00,Yes,Yes
D1846,1/19/2025 2:19,Exercise,10:30:00,No,No
D1847,1/20/2025 10:22,Appointment,07:30:00,Yes,Yes
D1848,1/17/2025 22:19,Hydration,08:00:00,No,No
D1849,01-03-2025 03:53,Medication,22:00:00,Yes,Yes
D1850,1/22/2025 19:32,Appointment,22:00:00,Yes,Yes
D1851,1/15/2025 7:22,Exercise,16:30:00,Yes,No
D1852,01-03-2025 23:01,Hydration,14:00:00,No,No
D1853,01-07-2025 00:23,Hydration,18:30:00,No,No
D1854,1/29/2025 6:16,Medication,14:00:00,No,No
D1855,1/25/2025 3:26,Exercise,07:30:00,Yes,No
D1856,1/18/2025 1:57,Exercise,22:30:00,No,No
D1857,1/25/2025 13:06,Appointment,20:00:00,Yes,Yes
D1858,01-09-2025 10:59,Exercise,17:30:00,Yes,Yes
D1859,01-10-2025 11:07,Exercise,16:00:00,Yes,Yes
D1860,01-10-2025 12:49,Medication,22:00:00,Yes,Yes
D1861,1/13/2025 17:47,Medication,13:30:00,No,No
D1862,1/27/2025 22:25,Exercise,12:30:00,No,No
D1863,01-12-2025 10:23,Appointment,15:00:00,Yes,Yes
D1864,1/27/2025 3:19,Exercise,22:30:00,Yes,Yes
D1865,01-05-2025 02:12,Exercise,06:00:00,Yes,No
D1866,1/19/2025 14:31,Medication,09:00:00,Yes,No
D1867,01-04-2025 12:35,Appointment,21:00:00,No,No
D1868,01-12-2025 14:45,Appointment,15:30:00,Yes,Yes
D1869,1/14/2025 6:56,Exercise,19:00:00,No,No
D1870,01-08-2025 00:18,Exercise,13:00:00,No,No
D1871,01-06-2025 20:08,Hydration,20:00:00,Yes,Yes
D1872,01-09-2025 15:39,Appointment,14:30:00,No,No
D1873,01-07-2025 03:16,Exercise,15:30:00,Yes,Yes
D1874,01-08-2025 05:33,Exercise,06:30:00,Yes,No
D1875,01-12-2025 15:53,Appointment,12:00:00,Yes,No
D1876,1/27/2025 0:30,Appointment,15:00:00,Yes,Yes
D1877,01-05-2025 15:58,Medication,15:30:00,No,No
D1878,1/16/2025 8:33,Appointment,11:30:00,No,No
D1879,01-11-2025 10:09,Appointment,21:00:00,Yes,Yes
D1880,01-04-2025 20:00,Exercise,06:30:00,No,No
D1881,1/17/2025 12:20,Medication,12:00:00,No,No
